#MainDesig,EquivDesig,Class,YmJ,YmJerr,YmJt_min,JmK,JmKerr,JmKt_min,HmK,HmKerr,HmKt_min,TaxClassKNN,KNNMCProb,TaxClassProb,ProbProb,TaxClassFin
91493,91493|1999 RE134|2001 AV35,MBMMB,0.4156655,0.029302837042682,5.2923239918891,0.4180925,0.064080425891999,5.405724006705,0.060671500000002,0.06836783675823,5.7354120025411,S,0.981728,S,0.97,S
9376,9376|1993 OU7|1987 DR3|1989 QC1|1996 FH3|Thionville,MBMMB,0.3748515,0.026572725636449,6.277823994169,0.4720675,0.056451884851173,6.4671840006486,0.1287065,0.064599953920262,6.715440005064,S,0.65351,S,0.61,S
29663,29663|1998 WH23|2000 JW12|Evanmackay,MBIMB,0.502173,0.10427549308562,6.277823994169,0.717228,0.22901962096347,7.516655997606,-0.0211085,0.23363016681124,5.6659680081066,Ad,0.569115,Ad,0.78,U
96276,96276|1995 VG11|1992 BC4,MBMMB,0.3062825,0.059746272383723,6.2871120020282,0.359357,0.1514098065962,6.6148560040165,0.082653000000001,0.16863434488042,6.7076279979665,S,0.402619,Kl,0.39,U
145518,145518|2006 DN199,MBIMB,0.3747375,0.059151281241407,6.2807040056214,0.8848805,0.093115607910275,6.5336399932858,0.434419,0.10770309361272,6.7176000005566,Ds,0.79401,Ad,0.98,U
122576,122576|2000 RV17|2003 GH23,MBIMB,0.4215955,0.05661345686098,6.290532007115,0.351591,0.12767472812483,6.4460519968998,-0.108349,0.13695787982077,6.7257359996438,S,0.821791,S,0.78,S
35168,35168|1993 RS14|1996 KJ,MBIMB,0.387792,0.02884886351531,6.7709347209893,0.41864425,0.047580131478381,6.485381280072,0.105712583333,0.054416766006673,6.1976275267079,S,0.916167,S,0.89,S
113067,113067|2002 RN60,MBOMB,0.336642,0.07618428769438,6.2807040056214,0.296706,0.26595803606067,5.4994319973048,0.059142999999999,0.28258583539077,7.7518079965375,S,0.38433,Kl,0.26,U
13929,13929|1988 PL|1985 UX6|3045 T-1,MBIMB,0.3751527083335,0.032239097857438,7.0896067167632,0.43084075,0.076704804288095,6.485381280072,0.001887166667,0.085572936861105,7.5821400037967,S,0.93265,S,0.83,S
63733,63733|2001 QK244,MBOMB,0.500411,0.10386047882135,6.2853839993477,0.560223,0.1875089693908,6.5930400055367,0.293926,0.21365134780057,6.727392001776,Ds,0.430398,Ad,0.65,U
83676,83676|2001 TW45|1994 RS23,MBOMB,0.1597685,0.073465674750185,6.2807040056214,0.5622345,0.16194476614111,6.5336399932858,0.2772235,0.1804591081007,6.7176000005566,C,0.667378,C,0.27,U
51098,51098|2000 HS8|1991 RC40|1995 KX4|2000 JE81,MBOMB,0.3527775,0.08725590087782,6.2807040056214,0.3950135,0.18489387902794,6.5336399932858,0.3291395,0.21676012346601,6.7176000005566,S,0.349798,Ad,0.24,U
69542,69542|1997 HL10|1999 XL57,MBMMB,0.428906,0.15588391006211,6.286175994901,0.7330495,0.35924570757909,8.6028480017558,-0.1159095,0.3684029382093,4.6339559974149,Ad,0.511388,Ad,0.58,U
50536,50536|2000 EK13|1990 AV|1998 QD106,MBIMB,0.215875,0.055486219356701,6.2858520029113,0.4928655,0.12077584959027,6.3866520056035,0.082892000000001,0.13154916705362,6.7159439984243,C,0.415679,Kl,0.24,U
21694,21694|1999 RL48|1958 VV|1993 FW57|Allisowilson,MBMMB,0.2767555,0.12604092642075,6.2858520029113,1.021532,0.24832506587234,7.4275560001843,0.7685575,0.29454045782074,5.6750400038436,Ds,0.559612,Ad,0.85,U
40645,40645|1999 RS183|1998 KY64,MBMMB,0.5154,0.05292264015523,6.2956800044049,0.470419,0.099388756486838,6.2990639987402,0.066386999999999,0.11160784549484,6.7240799975116,S,0.919472,S,0.53,S
9402,9402|1994 UN1|1988 VQ10|1992 JC5,MBCybele,0.2385,0.031935428163718,6.2956800044049,0.472447,0.068356483759772,6.2990639987402,0.147703,0.077938021786545,6.7240799975116,C,0.518801,C,0.33,C
39311,39311|2001 TF76|1993 FB41,MBOMB,0.329025,0.096812913771872,6.2956800044049,-0.051060999999997,0.32417250298259,6.2990639987402,-0.267614,0.34928101454559,6.7240799975116,V,0.541503,Kl,0.32,U
58494,58494|1996 UF1|2001 OE66,MBOMB,0.3175765,0.060748076080646,6.2858520029113,0.456688,0.13203048837106,6.3866520056035,0.428096,0.16071126195992,6.7159439984243,Ds,0.454473,Ds,0.32,Ds
12155,12155|4193 T-1|1991 PF27|1993 BZ5|Hyginus,MBIMB,0.3576875,0.037502667085156,6.8244839971885,0.2447545,0.099411197208866,6.9495119957719,-0.291811,0.10107365852437,7.1909640007652,S,0.840743,Kl,0.44,U
39865,39865|1998 DB22|2001 XV78,MBOMB,0.18693,0.15165438879983,8.9291159925051,1.058339,0.27764024919309,7.087176006753,0.623797,0.30948911505253,2.7154079941101,Ad,0.531785,Ad,0.81,U
139625,139625|2001 QF149,MBMMB,0.370078,0.069821182978377,6.8244839971885,0.192122,0.20532304668741,6.9495119957719,-0.1419555,0.21295411612247,7.1909640007652,S,0.465904,S,0.41,U
8821,8821|1987 DP6|1990 UR3,MBOMB,0.3627045,0.021694469744615,6.8244839971885,0.606785,0.043211833523932,6.9495119957719,0.144454,0.044959328267336,7.1909640007652,Ds,0.850028,Ds,0.57,Ds
113453,113453|2002 SZ47|2005 EA205,MBMMB,0.619286,0.17932865426362,6.852888003923,0.318581,0.43003499660493,6.8118479952682,-0.262928,0.43842417214611,7.1999999962281,V,0.482056,V,0.67,U
70711,70711|1999 UU44|1993 BN6|Arlinbartels,MBIMB,0.39637,0.055488316684686,6.8244839971885,0.407401,0.13140904574553,6.9495119957719,0.120926,0.13906276727345,7.1909640007652,S,0.713132,S,0.54,S
13879,13879|6328 P-L|3048 T-1,MBMMB,0.362097,0.026530546861118,9.1892879933584,0.319822,0.075634987908207,6.8746680021286,0.281624,0.1216507007265,7.1961119980551,S,0.71165,S,0.65,S
144025,144025|2004 BC15|2002 TU253|2003 YU137,MBMMB,0.385160666666,0.14706840492324,6.8186404800508,1.206393666667,0.19234563712234,6.9455030467361,0.6741125,0.22109427650772,7.198908473365,Ad,0.776265,Ad,0.98,U
60062,60062|1999 TE119|1999 TJ80|1999 TY221|1999 UU60,MBOuter,0.2162715,0.039887325333369,6.8299199966714,0.3191745,0.061182258357714,5.8397760009393,0.28144,0.10373728120353,7.1961119980551,C,0.536617,Cgx,0.32,U
102476,102476|1999 TC246,MBIMB,0.363043,0.14204744956176,6.8244839971885,0.875676,0.33135572838945,4.7072159999516,0.5930655,0.35288377918516,9.4332599965855,Ds,0.520889,Ad,0.72,U
36147,36147|1999 RA186|1986 EK4|2000 SN332,MBOMB,0.2283945,0.061223320650713,6.802739999257,0.534446,0.18729636123401,5.8279320050497,0.306147,0.20581466038465,8.3256839972455,C,0.460989,Ad,0.24,U
113956,113956|2002 UJ3,MBMMB,0.4749735,0.059964732789366,6.7963320028502,0.3282085,0.14578340044824,7.0072919956874,0.054581000000002,0.15415167288097,7.1844840038102,S,0.723239,S,0.66,U
175385,175385|2006 KA101|2003 YZ100,MBIMB,0.458104,0.072806884277862,6.7963320028502,0.1997175,0.20309808972329,7.0072919956874,-0.026255500000001,0.21335036382029,7.1844840038102,V,0.498841,V,0.47,U
100125,100125|1993 QG7|2002 UV21,MBMMB,0.272563,0.041650762757121,6.6178439953364,0.2483375,0.12491048742399,8.2010880019516,-0.096588499999999,0.13256806163156,6.9658919947688,Kl,0.579391,Kl,0.75,Kl
100264,100264|1994 TS11|2002 TU193,MBMMB,0.48691575,0.095683516622185,6.802739999257,0.702641,0.3764096234503,5.8279320050497,0.2225525,0.38695998961424,8.3256839972455,Ad,0.387906,Ad,0.69,U
247874,247874|2003 UJ145,MBIMB,0.06382975,0.084471161453553,7.3639439977705,0.41218,0.19689474232506,9.5128560054582,-0.099574499999999,0.19848030063523,7.1608679916244,C,0.564997,Bk,0.46,U
210040,210040|2006 OC13|2005 ED182,MBIMB,0.328636,0.064507559169449,6.7963320028502,0.5962355,0.13707321186505,7.0072919956874,0.256879,0.14670238186887,7.1844840038102,Ds,0.56737,Ad,0.51,U
50491,50491|2000 DL92,MBMMB,0.164661,0.056432627774188,8.4290399984457,0.73501425,0.16119087830116,7.0563960028812,0.602968,0.28781077840137,9.4525199965574,Ds,0.702266,Ad,0.58,U
9444,9444|1997 JA|1991 ET8|1998 MQ33,MBOMB,0.1836445,0.027269420983036,6.802739999257,0.433397,0.067437569962892,6.9532200030517,0.073544499999997,0.070904855479015,7.2003959992435,C,0.547105,Bk,0.37,U
118884,118884|2000 UN12,MBOMB,0.441039,0.13154093958441,6.8015159899369,0.713954,0.32301085009718,5.8792680082843,0.36024,0.3370054353601,8.3201399969403,Ds,0.4098,Ad,0.67,U
57254,57254|2001 QO103|1977 DE8|1997 TA4,MBMMB,0.272498,0.060954006521311,6.8015159899369,0.5836135,0.1234244508928,7.0123320026323,-0.118542,0.14921628425041,7.1870760025922,Ds,0.401205,Ad,0.32,U
38305,38305|1999 RM96|2000 YQ60,MBOMB,0.317785,0.02339340222691,6.8015159899369,0.5377455,0.050590816466529,7.0123320026323,0.166054,0.053283116655279,7.1870760025922,Ds,0.558666,Ds,0.54,Ds
63008,63008|2000 WH31,MBOMB,0.2801475,0.12487313642053,6.8015159899369,0.61305,0.34392718462961,8.1453960074577,0.3592935,0.38653375536621,6.0540119977668,Ds,0.344445,Ad,0.49,U
448503,448503|2010 LW116,MBMMB,0.386823,0.19299039081908,6.8015159899369,0.5066115,0.19002055194373,9.0034920035396,0.128917,0.25685123194079,9.0833400038537,S,0.372324,Ad,0.38,U
67402,67402|2000 PK24|1990 QS12,MBIMB,0.3399805,0.054278961612673,6.8015159899369,0.4469995,0.13313067056655,7.0123320026323,0.1617005,0.14047606870656,7.1870760025922,S,0.408399,S,0.22,S
33199,33199|1998 FS53,MBOMB,0.224293,0.079788147901177,6.8015159899369,0.8010345,0.20478598435806,8.1453960074577,0.457417,0.21741568726118,6.0540119977668,Ds,0.611443,Ad,0.70,U
24397,24397|2000 AT186|1980 TT1|Parkerowan,MBIMB,0.26005,0.027250481055387,6.796079990454,0.25674,0.11215462180735,7.0797600026708,3.2999999998395E-05,0.12024095486459,7.1860320051201,Kl,0.691529,Kl,0.71,Kl
208577,208577|2002 CS69|2006 HK46,MBIMB,0.433806,0.094901982036731,6.796079990454,0.123146,0.37643761791199,5.9515560034197,0.6295985,0.21804055506947,6.9918119930662,S,0.311529,Ad,0.52,U
86100,86100|1999 RH107|1996 AP10,MBOMB,0.089993500000002,0.080104709767904,6.796079990454,0.5540755,0.2673921901683,8.2079640019219,0.174334,0.2753463407892,6.0578280058689,C,0.495307,Bk,0.27,U
48788,48788|1997 SL6|1999 CD91|2001 OW37,MBMMB,0.1949025,0.086694443080641,8.0103600060102,0.4063175,0.25177790303125,8.2079640019219,-0.021628,0.38495478439455,6.0578280058689,C,0.349258,Kl,0.30,U
104356,104356|2000 FM20|2004 CU79,MBMMB,0.1952625,0.090703828002185,6.796079990454,0.4791045,0.2132322926347,7.0797600026708,-0.007941500000001,0.21958882407582,7.1860320051201,C,0.434704,Kl,0.28,U
259492,259492|2003 SE230|2010 SA24,MBIMB,0.415521,0.051109660171918,7.2439675207715,0.507802,0.10024384347901,7.4748729541898,0.1085005,0.11589938884989,7.9288675182033,S,0.683265,S,0.46,S
251398,251398|2007 XB24,MarsCrosser,0.539615,0.10767904577958,6.7960800009314,0.5387825,0.046591536503426,11.41650000005,0.056702000000001,0.047054083742806,12.582162724575,S,0.960114,S,0.63,S
116354,116354|2003 YL91,MBOMB,0.4167935,0.19969180193801,6.3091440021526,1.0116225,0.29711990929127,4.3509600008838,0.892485,0.48306765361075,6.7010400001891,Ds,0.603103,Ad,0.82,U
76730,76730|2000 JA40|2001 MU29,MBOMB,-0.012632499999999,0.16774141100069,6.3310679909773,0.88715,0.27000883847664,6.3659880054183,0.119403,0.27529111856633,6.7007879982702,Ad,0.450823,Ad,0.63,U
107328,107328|2001 CM16,MBMiddle,0.4821375,0.1034967574794,6.6886920004617,0.3580035,0.10939440105531,6.4632240019273,0.1999545,0.19043771083349,6.9470279978123,S,0.725165,S,0.57,S
16559,16559|1991 VA3|1998 KT61,MBMMB,0.409416,0.024627800552678,6.6886920004617,0.42253325,0.049193889468103,6.7641839990392,0.049955000000001,0.053623309010052,9.1206359944772,S,0.995704,S,0.98,S
14797,14797|1977 XZ2|1986 RA1|1986 RR8|1991 PQ15|1992 WB3,MBOMB,0.307543375,0.014574333880576,6.2357572757173,0.436709,0.033979309619973,5.787540001329,0.0999895,0.037156748626596,5.9921279980335,Kl,0.422565,Kl,0.47,Kl
26296,26296|1998 SM116|2000 AD92,MBMMB,0.507532,0.033512318817116,6.2275679991581,0.32233275,0.061525023677362,14.452775996178,-0.086190250000001,0.067482488027449,7.2982440004125,S,0.844579,V,0.63,U
52940,52940|1998 SV137|1998 SU70|2000 GA50,MBIMB,0.4081675,0.11371268637503,6.4790639968123,1.021953,0.22630306735327,7.923708006274,0.5819355,0.25102191138823,5.879015995888,Ad,0.530564,Ad,0.91,U
73320,73320|2002 JE92|1995 WH15|1999 TK116,MBMMB,0.40309,0.082010364489039,6.2318880006205,0.8665255,0.23411849643076,8.5532400012016,0.2884785,0.24145984498722,5.090328004444,Ad,0.52601,Ad,0.84,U
52845,52845|1998 RH67|2000 ES147,MBIMB,0.47388125,0.068038725625558,6.2357572757173,0.558877,0.080955742392577,6.4540799951646,0.011377500000002,0.16180607032709,7.574712485075,S,0.80232,Ad,0.47,U
8375,8375|1992 AP1|1968 UR|1985 WO|1993 FM50|Kenzokohno,MBOMB,0.345305,0.011379095819382,9.5475844829343,0.6381275833335,0.022429889040321,7.4044324771967,0.1802275,0.035607326121179,5.7863160024863,Ds,0.994505,Ds,0.64,Ds
8998,8998|1981 EG23|Matthewizawa,MBOMB,0.285408,0.037438696825611,5.6332800001837,0.456524,0.092728144271305,5.8825440017972,0.074992999999999,0.09608013807234,6.9149520050269,Kl,0.35702,Kl,0.33,Kl
18774,18774|1999 JT38|1984 JF|2000 RY1|Lavanture,MBIMB,0.245245,0.013621099836283,5.0645159964915,0.414161,0.034783553883265,5.4482399951667,0.1196665,0.037025871596763,5.4996120091528,Cgx,0.803953,Cgx,0.53,Cgx
15914,15914|1997 UM3|1975 XU1|1980 BY4|1993 QT10,MBIMB,0.326641,0.031342110769698,6.2305200006813,0.489845,0.071358192189124,5.629464002559,0.033271000000003,0.078351306458476,6.0136559943203,S,0.566683,S,0.41,S
19105,19105|1981 EB15,MBMMB,0.585806,0.081696783374946,6.5051999967545,0.4042095,0.18666099830626,15.347015995067,0.29187075,0.22792922566418,6.1562520009466,S,0.569667,V,0.49,U
4797,4797|1989 SJ|1978 VY9|1985 QB4|Ako,MBIMB,0.4241925,0.040670912535865,6.2396280071698,0.4162745,0.094292510664952,14.320403994061,0.221674,0.10469126893753,7.1828640019521,S,0.687692,S,0.64,S
14292,14292|1148 T-1|1997 EM55,MBIMB,0.3545385,0.047854353286823,6.5281680040061,0.75680325,0.094126426998145,15.347015995067,0.2771385,0.10107552005864,6.937488008989,Ds,0.752338,Ad,0.86,U
33038,33038|1997 SP24|1999 CQ38,MBIMB,0.2292525,0.03690212296061,5.0402520003263,0.586555,0.07702626433886,5.2270920085721,0.3883485,0.085724265531995,5.5074959958438,C,0.651186,Ad,0.43,U
44247,44247|1998 QR40,MBMiddle,0.210227166667,0.11394990345883,7.200780477142,0.507598,0.14252097754333,17.535059996881,,,,C,0.512009,Kl,0.16,U
98329,98329|2000 SB278|1995 EW7|1999 HO5,MBIMB,0.412078,0.15607815223631,6.2275679991581,0.326394,0.079113493305504,6.5200319944415,,,,S,0.603427,S,0.42,U
167715,167715|2004 TY211,MBIMB,0.3161275,0.073364577958304,5.2502039959654,0.52445,0.15250339657611,5.3360279998742,0.2082435,0.16324865460013,5.7269160007127,Ds,0.351609,Ad,0.33,U
17167,17167|1999 NB|1981 UO2|1983 EN3|1983 GC1|1996 TV2,MBIMB,0.1870685,0.009654035076071,5.0398199970368,0.4269935,0.019940573167539,5.1593759958632,0.086053999999999,0.020571851119916,5.4636120074429,C,0.838088,Bk,0.54,U
10615,10615|1997 UK3|1964 VU2|1964 WN1|1975 WY|1982 RG2|1986 VZ6|1993 SD4,MBIMB,0.4551305,0.044172156791794,7.0045199955348,0.32231325,0.11305572417148,6.0999840020668,0.10309775,0.13250764690175,8.4396959957667,S,0.822919,S,0.86,S
50922,50922|2000 GM59,MBOMB,0.364035916667,0.035690091404357,6.4964404888451,0.4472575,0.071703024655084,6.4249919936992,-0.0477095,0.078992146402349,6.7128840065561,S,0.718573,S,0.74,S
29019,29019|6095 P-L|2000 QP92,MBOMB,0.025968499999998,0.095341613688619,6.3274679949973,0.9681455,0.2035462168139,7.481915995013,0.6684465,0.24685525298441,5.6869560002815,Ds,0.562393,Ad,0.83,U
239642,239642|2008 WO45|2004 XX124|2007 TD352,MBMiddle,0.142024,0.32050022532441,6.3415439974051,0.7528015,0.17746042165297,5.3529479925055,,,,C,0.447885,Ad,0.57,U
88460,88460|2001 QT97|2000 GF9,MBIMB,0.3468855,0.054555736686782,6.3274679949973,0.7175075,0.089209570501153,6.4682639983948,0.18795675,0.1006050994924,6.7006079968996,Ds,0.579466,Ad,0.82,U
73440,73440|2002 ML3,MBMMB,0.231096,0.06719128150149,6.4064159989357,0.65388,0.11985130396897,6.6182759986259,0.45877475,0.14415254412427,6.7689720040653,Ds,0.664211,Ad,0.63,U
7125,7125|1991 CN1|1980 GW1|Eitarodate,MBIMB,0.224245666667,0.035128067024658,6.3334079983179,0.7449955,0.078166973884436,7.5596515147481,0.1825695,0.10811495906788,7.7087160036899,Ds,0.439982,Ad,0.93,U
3338,3338|1973 UX5|1976 QL1|Richter,MBIMB,0.505134,0.016753051393701,6.3469440070912,0.3968985,0.03195490749478,6.5098800009582,0.066489499999999,0.036319798385315,6.7069439927582,S,0.999959,S,0.86,S
24208,24208|1999 XC51|Stelguerrero,MBMMB,0.282164,0.054969243477603,6.358824003255,0.5248635,0.12327893075664,6.4449359988794,-0.039437500000002,0.13567757869854,6.7158719978761,Ds,0.313093,Kl,0.30,U
11285,11285|1990 QU3|1990 QL18|1999 BD1,MBIMB,0.3763175,0.02503136624817,6.3469440070912,0.296285,0.054648029850123,6.5098800009582,0.1164515,0.063787033960672,6.7069439927582,S,0.988,S,0.91,S
47559,47559|2000 AK143|1998 YA19,MBMMB,0.266789,0.025441137398415,6.3469440070912,0.3451025,0.066354608978483,6.5098800009582,0.133111,0.083263672515014,6.7069439927582,Cgx,0.501472,Kl,0.43,U
203319,203319|2001 TH68,MBIMB,0.7613395,0.15618314624905,6.3469440070912,0.4467155,0.33263842599586,5.4765720013529,-0.216848,0.36707528669198,6.7162320006173,V,0.431554,V,0.84,U
18057,18057|1999 VK10|1954 TG1|1998 KJ22,MBMMB,0.386147,0.079677778153636,6.358824003255,0.8632905,0.11756384481421,6.4449359988794,0.283821,0.13395730952714,6.7158719978761,Ad,0.515614,Ad,0.95,Ad
69761,69761|1998 QM4|1999 XX209,MBMMB,0.2693975,0.062834889167962,6.358824003255,0.7105535,0.11173246927147,6.4449359988794,0.338919,0.14606827298732,6.7158719978761,Ds,0.721895,Ad,0.76,U
50576,50576|2000 EP40|1998 XM45,MBOMB,0.6086735,0.093123005341054,6.3293399987742,0.186952,0.19759476177141,6.5534039970953,-0.2641085,0.21113519040238,6.6778560017701,V,0.7311,V,0.97,U
40904,40904|1999 TC144,MBMiddle,0.792756,0.3419475356959,7.323587994324,0.205831,0.18834226623092,5.7651839987375,,,,V,0.749041,V,0.70,U
66394,66394|1999 KP11,MBIMB,0.382214,0.12242604333382,6.3315359945409,0.563275,0.2333408651801,6.381719999481,0.270911,0.27769718944653,6.7251600057352,Ds,0.38391,Ad,0.53,U
1291,1291|1933 RA|A907 TA|A922 NA|1931 DX|1932 KJ|1953 JS|1907 TA|1922 NA|Phryne,MBOMB,0.306036,0.0046943855828,6.2521199975163,0.434966,0.007381850445518,6.5392560046166,0.04077,0.009188703499406,6.7259520012885,Kl,0.40406,Kl,0.55,Kl
92969,92969|2000 RG55|1998 FO112,MBMMB,0.56064775,0.089430843701293,6.5483280003536,0.3108125,0.30501248616081,8.676252005389,-0.007241000000001,0.31662570807066,4.7784599976148,V,0.466922,V,0.70,U
376854,376854|2001 SK96|2004 BJ120,MBOMB,0.579874,0.18251605289536,6.5483280003536,0.727864,0.19288683002281,6.4107360003982,,,,Ad,0.603487,Ad,0.65,U
189435,189435|1998 QH104,MBIMB,0.430871833333,0.14533669283273,5.6056435138453,0.8549255,0.28537906608229,5.4114839981776,0.731067,0.32929675034572,7.9287480027415,Ds,0.67779,Ad,0.79,U
3505,3505|1983 AM|1934 SA|1978 EW|Byrd,MBOMB,0.2472595,0.012599423074589,6.6870719986036,0.39977816666667,0.02382519614703,6.8167080008425,0.045263666666668,0.025640704045413,6.9496559968684,Kl,0.533711,Kl,0.52,Kl
95018,95018|2002 AZ9|1982 YQ3|1987 DF3,MBIMB,0.5509405,0.23614083896533,6.520463997731,0.675683,0.45125194688472,8.7717959994916,,,,Ad,0.48338,Ad,0.36,U
167589,167589|2004 BQ104|2001 QG112,MBOMB,0.35723766666667,0.12279257276942,7.7690879919101,1.276196,0.34703912206119,8.9589599997271,0.428711,0.32497073170518,4.8085200064816,Ad,0.817382,Ad,0.84,U
46852,46852|1998 QC41|1999 XW188,MBMMB,0.4525335,0.05016261183703,6.5012759983074,0.314823,0.10719366237096,6.651756002102,0.155025,0.11885946615962,6.8562359979842,S,0.83534,S,0.86,S
6019,6019|1991 RO6|1971 SS2|1982 YT4|1986 TS8|1989 ED9|1992 WH9|1994 CR1|Telford,MBOMB,0.27809875,0.006107647262091,6.6870719986036,0.406151,0.012414966230321,6.8167080008425,0.058995500000001,0.013001135843408,7.9245000018273,Kl,0.983058,Kl,0.53,Kl
120138,120138|2003 GB17,MBOMB,0.1816305,0.055088280110201,6.8238000024576,0.391257,0.11971043875849,7.1166600007564,0.1098685,0.13093170857932,7.1855280012824,C,0.440042,Kl,0.27,U
140961,140961|2001 VZ106,MBOMB,0.344179,0.09937956022367,6.8238000024576,0.2260615,0.22501562864221,7.1166600007564,0.3046055,0.26839875279377,7.1855280012824,S,0.384724,Kl,0.26,U
34413,34413|2000 RS101,MBOMB,0.1994625,0.015777600205671,7.8520680055954,0.3485125,0.023674454280933,7.0649639947806,0.095667000000002,0.025567484306244,7.1931960072834,Bk,0.643419,Bk,0.50,Bk
138779,138779|2000 SL335,MBOMB,0.183104,0.078371776351567,6.8018400028814,0.4777465,0.16177542945005,7.1349479933269,0.1804895,0.18238529746597,7.183116003871,C,0.546695,Kl,0.21,U
81265,81265|2000 FH45,MBMMB,0.416711,0.05253648935264,6.8018400028814,-0.001958000000002,0.15968673532106,7.1349479933269,-0.162661,0.17346542576188,7.183116003871,V,0.79264,V,0.76,U
139707,139707|2001 QD229|2005 LZ48,MBMMB,0.38056,0.078558140060404,6.8284799961839,0.449366,0.21338582219128,8.3223360031843,0.0964125,0.22284784906355,6.0387479967903,S,0.496179,Ad,0.36,U
303905,303905|2005 TV152,MBOMB,0.2097225,0.074312509567703,6.8284799961839,0.2998915,0.073410754814945,10.529892006889,0.057781000000002,0.078739802026993,10.875095995143,Bk,0.401109,Kl,0.50,U
85616,85616|1998 HA42|2003 EW9,MBOMB,0.215323,0.069215055891042,6.7959359998349,0.314009,0.13551700838271,6.7230720003136,-0.045369999999998,0.13547321784766,7.1691120020114,Kl,0.277163,Kl,0.51,Kl
79261,79261|1995 FE15|1999 CN13,MBMMB,0.332381,0.074468270860817,6.7959359998349,0.4282655,0.077578833224662,6.7871520062909,0.031677999999999,0.079389488740638,7.151292002527,S,0.5865,S,0.38,S
437833,437833|1994 PP13|2005 UE382,MBOMB,0.331527,0.10685182690062,6.8549759988673,0.740353,0.17631385556728,7.239456003299,0.283945,0.18267441804752,7.1656559966505,Ds,0.526094,Ad,0.76,U
75366,75366|1999 XS82|1987 YR5|2001 KS42,MBMMB,0.2746155,0.055056284032797,6.9068159954622,0.5480195,0.092452666670573,13.39221599861,0.056479,0.096338542652979,7.5364920019638,Kl,0.32841,Xt,0.23,U
213271,213271|2001 NT5|2001 ML1,MBMMB,0.0970935,0.088606406040986,6.8585759948473,0.6585285,0.13590314985956,13.289147999603,0.226039,0.14375477473896,7.5538440083619,C,0.742895,Ad,0.47,U
1194,1194|1931 JG|1946 KC|1962 SB|Aletta,MBOMB,0.287717,0.003316015417636,5.4068759945221,0.426548,0.00473300829283,5.7142079982441,0.0886415,0.005172508337354,5.8957560081035,Kl,0.994855,Kl,0.52,Kl
76256,76256|2000 ET94,MBMMB,0.313545,0.055450307927458,6.3836999936029,0.3336985,0.1219198243191,6.6121920046862,0.1085065,0.13167036450641,6.8666759936605,S,0.470727,Kl,0.43,U
28298,28298|1999 CM64|2000 KU28,MBMMB,0.3498785,0.042579399285335,6.3836999936029,0.446628,0.072369688810301,6.9249959976878,-0.061671999999998,0.0890361212753,6.8666759936605,S,0.599031,S,0.56,S
146756,146756|2001 XP159,MBOMB,0.4344645,0.14935867589464,6.3836999936029,1.1360515,0.21678330977615,4.4970840029418,0.967185,0.25285358321962,8.9817839954048,Ds,0.564595,Ad,0.96,U
63998,63998|2001 SL111|1996 XQ9,MBOMB,0.208098,0.02352112502624,6.3712267158553,0.378369,0.054181058434313,6.6494332824368,0.11992375,0.058309439193517,6.8811479990836,C,0.406021,Cgx,0.36,U
132433,132433|2002 GZ162|2003 SV248,MBIMB,0.5488105,0.046821049203323,6.3749160000589,-0.1009365,0.14219868108302,6.675335993059,-0.4002495,0.14642505790933,6.8979600013699,V,0.995763,V,1.00,U
181181,181181|2005 SZ85,MBOMB,0.528256,0.11804424162152,6.372071999358,0.293397,0.24511330790473,6.7369680013508,0.118879,0.26117791365274,6.9173279916868,S,0.463413,V,0.52,U
83138,83138|2001 QR261|1995 QU,MBOMB,0.262618,0.093878151885835,5.565491997404,0.677928,0.23039184021629,7.5288599962369,,,,Ds,0.288883,Ad,0.32,U
78721,78721|2002 TU219,MBOMB,0.2066125,0.052268254751331,8.9415359927807,0.1617475,0.17806524312033,6.2884800019674,,,,Kl,0.519747,Bk,0.40,U
5433,5433|1988 VZ2|1972 YH|1977 AF1|1984 WX2|Kairen,MBMMB,0.396815,0.012679427153639,7.2717955231201,0.418324,0.022234591093859,6.4413129526656,0.12265,0.025371140126793,6.7413355282042,S,0.997703,S,0.96,S
10288,10288|1983 WN|1976 YL7|1990 VO7|Saville,MBIMB,0.286858,0.11822782244569,6.3040320051368,0.4087155,0.34160584367989,4.3826400011312,0.634209,0.48398778107923,6.7185359972063,Ds,0.398296,Ad,0.36,U
115924,115924|2003 WH12|2000 CP121,MBMMB,0.624378,0.10371772548967,6.3040320051368,0.5438015,0.16886846937262,6.4408319990616,0.480163,0.22875760180155,6.7374719947111,Ds,0.553323,Ad,0.75,U
120447,120447|1981 EP32|2000 RL6,MBIMB,0.31916325,0.081510473308266,6.2825399986468,0.55462475,0.20388648317707,7.4963880004361,0.18894125,0.23195793631349,6.6411360050552,Ds,0.320269,Ad,0.43,U
28639,28639|2000 FK49|1989 CA8,MBOMB,0.25860725,0.045583836589163,6.2825399986468,0.566409,0.099590123886608,5.3987760061864,0.2508225,0.1076837028756,5.7813119958155,C,0.512976,Ad,0.25,U
2374,2374|1974 QE1|1936 RB|1958 UJ|1969 TH4|1974 QY1|1977 DC10|Vladvysotskij,MBOMB,0.295165,0.002341367015228,8.9302679907996,0.3659475,0.003301254723586,6.1156800063327,0.082885166666667,0.029466419840124,6.7342680017464,Kl,0.65976,Kl,0.55,Kl
